id,ACTION
1,0.7684222397135645
2,0.9951733223926814
3,0.9989736130705035
4,0.9967221897278479
5,0.9996605234018905
6,0.9951872962570357
7,0.9348408693455731
8,0.9997161952867899
9,0.9082460456354956
10,0.9867509804854666
11,0.9896905256057749
12,0.9925219602922385
13,0.9988302266540287
14,0.6526261273193044
15,0.9680412663697591
16,0.9815914955666742
17,0.5552190489432669
18,0.929487637939551
19,0.9993279589798615
20,0.997593965634709
21,0.9950801147441428
22,0.9959337729417306
23,0.998435189298332
24,0.9910378220150035
25,0.9994775785815888
26,0.9635030646129834
27,0.9996020870475604
28,0.9738380992719434
29,0.9939940878511783
30,0.9651076996839508
31,0.998295657040003
32,0.9945736371925229
33,0.97196531072346
34,0.9987183698899756
35,0.9974386218903446
36,0.9993859727292802
37,0.9871561483025172
38,0.9994591269021744
39,0.9971605543963336
40,0.945337011145416
41,0.8316270305707607
42,0.9991837789181639
43,0.9952002442841097
44,0.9952614917356906
45,0.9983151114014439
46,0.9952695663834817
47,0.999819110678602
48,0.9971667687901122
49,0.9995901070555245
50,0.9908997718825758
51,0.9112526998839097
52,0.9987807039605944
53,0.9475805084324125
54,0.9999497096818526
55,0.9978596115526567
56,0.9832608074610986
57,0.9837482619458526
58,0.9995291157257619
59,0.9988411423402361
60,0.9992089340496096
61,0.9993323898844436
62,0.9875898038447083
63,0.9977526652521626
64,0.9991944140212132
65,0.9991970107691929
66,0.992414614528123
67,0.9942649625127905
68,0.9998258093052262
69,0.9809794605724955
70,0.6278237709644506
71,0.9907564740214877
72,0.9984954624007607
73,0.999868276286127
74,0.9985623315913426
75,0.9981536642929497
76,0.9993210193378049
77,0.9961151603297301
78,0.9298901202742405
79,0.6892973665386486
80,0.9944605518770187
81,0.9996520440994409
82,0.9967475756720586
83,0.9981295911627673
84,0.9979051516268286
85,0.9900445507959336
86,0.9820384111814888
87,0.996943851810237
88,0.9964497636418165
89,0.9989527515091735
90,0.8866855248552612
91,0.9919876383101452
92,0.8658392175564416
93,0.9967631362625106
94,0.9713809999793568
95,0.9971534749260424
96,0.9974335540063286
97,0.6094047600081298
98,0.9961359313817642
99,0.9946956355391902
100,0.9987157055892559
101,0.9873180759832217
102,0.9062528958834065
103,0.9964472621436647
104,0.9955117271515842
105,0.8047717279379553
106,0.9985150705815884
107,0.9997575798490284
108,0.9934417854441553
109,0.9987864045536232
110,0.9973699315620034
111,0.9015913326977812
112,0.9987193261436039
113,0.9796748399367644
114,0.9992141949876455
115,0.9950989896941729
116,0.9804794908803595
117,0.9800423925871365
118,0.9988026968146744
119,0.9992848521580145
120,0.9958492879067707
121,0.9545664415134237
122,0.9939716534517841
123,0.9810619433373382
124,0.9934597771398134
125,0.9987172043213375
126,0.9123614219217154
127,0.933762042509432
128,0.83059449735525
129,0.9659312519035361
130,0.9985707985479161
131,0.9987382194350894
132,0.9992725819656642
133,0.9943503909899344
134,0.7806132993156186
135,0.9994306882545612
136,0.9877955131418112
137,0.9987530633044664
138,0.8919481664318325
139,0.9944242211347308
140,0.9997719687815878
141,0.9838933822408656
142,0.9834205098870159
143,0.9991479259136936
144,0.9979666478449087
145,0.9986659134343143
146,0.901870813436985
147,0.8453306472021325
148,0.8815571481636332
149,0.9996478067748666
150,0.9824350987494688
151,0.9994198820456965
152,0.7207205956843121
153,0.9962970286328573
154,0.9676126653569262
155,0.9968382936231989
156,0.9889184777513086
157,0.9896035230419943
158,0.9996388233137541
159,0.8263361343701622
160,0.9949482514026478
161,0.8891365613000088
162,0.9933297621555988
163,0.999133503480093
164,0.9934377003997892
165,0.9986597657681208
166,0.9998934971445845
167,0.9742745492322774
168,0.9949260150218319
169,0.9943532455640349
170,0.9999292428197141
171,0.9940934450350227
172,0.9992889063044236
173,0.9808050297627487
174,0.9859566714619761
175,0.9962476734947551
176,0.9993916696977099
177,0.9845873245134223
178,0.9966146858156983
179,0.9947983767123865
180,0.9737636042543402
181,0.8210727417272763
182,0.9985792019092606
183,0.7377770311634131
184,0.94214157976619
185,0.9988621490231273
186,0.9594705385528842
187,0.997528451847467
188,0.9889327169272868
189,0.6249442258812175
190,0.9899360773834514
191,0.9998628538540749
192,0.9968129320144736
193,0.9991524771810478
194,0.999240342229592
195,0.9939332781452168
196,0.9989957307315694
197,0.9993141309418718
198,0.9857915811862614
199,0.9995082890477132
200,0.8205962409241465
201,0.9988727171106162
202,0.9976926559893985
203,0.9921017401568093
204,0.9867886802674034
205,0.9996727648578813
206,0.9964704939999732
207,0.9990327059946484
208,0.9950635319503994
209,0.7839020479438746
210,0.6892856949356223
211,0.9480123891153089
212,0.993115093479072
213,0.9999513545668631
214,0.9928391523483997
215,0.9954139965011876
216,0.9602064666263584
217,0.9581854745530763
218,0.9992015518026578
219,0.9943116113909093
220,0.9892106471956651
221,0.5418403855812299
222,0.9997607360315321
223,1
224,0.9956915977907564
225,0.9776398234121009
226,0.910715341698882
227,0.9742226138225921
228,0.9975527340217376
229,0.9994175602977752
230,0.9962581891207737
231,0.9956960415708062
232,0.9848278629301743
233,0.959468904959289
234,0.1539909785170648
235,0.8973832605832823
236,0.9915838837126967
237,0.9897447362627232
238,0.9816037412916627
239,0.9684438158765146
240,0.9989044202884976
241,0.9946145333296971
242,0.5852792229003546
243,0.7184674995787094
244,0.9871542451903588
245,0.9956960109578036
246,0.9966258242717722
247,0.9948516274712526
248,0.961435398045572
249,0.9901773692221321
250,0.9990044427334888
251,0.9988848830630876
252,0.7483097596674176
253,0.9998922012894843
254,0.9999497096818526
255,0.9999686387335837
256,0.9794079305207244
257,0.9980112137003085
258,0.9860339430831578
259,0.9854611612534011
260,0.999493175516648
261,0.9958244579237023
262,0.9904588424605796
263,0.996500835567327
264,0.9977129760687014
265,0.9999590919092871
266,0.9950467003992878
267,0.9110333603603847
268,0.999248142664594
269,0.9755076266815479
270,0.9987435574249087
271,0.9949140223312098
272,0.9947768363372096
273,0.996407818591672
274,0.4847906241152058
275,0.9993306607342145
276,0.9628778480541749
277,0.9986548259138136
278,0.9998392121590496
279,0.9071041097404191
280,0.874115615609143
281,0.999670944727493
282,0.9976664489939759
283,0.7751761079001991
284,0.9821438404925646
285,0.9930656472302015
286,0.9692509538516991
287,0.9992125020720725
288,0.9976263081705984
289,0.9977005036388509
290,0.9999590919092871
291,0.45715020317812516
292,0.8840602999255355
293,0.9992178623455834
294,0.9943887846690908
295,0.9964056372435993
296,0.7468310628479419
297,0.53869411974542
298,0.9888159311764547
299,0.7191385195864591
300,0.9942394422148287
301,0.6966990470194061
302,0.9999128514793092
303,0.904304030136306
304,0.8204943987365783
305,0.9974794858553008
306,0.9949902683983518
307,0.9900445507959336
308,0.9996361989168067
309,0.9849837960150265
310,0.9959861633388528
311,0.9996297101449273
312,0.9961564584531797
313,0.9969633978378976
314,0.9994122633413697
315,0.9999686387335837
316,0.9994190369725109
317,0.9465205779274687
318,0.998325581569597
319,0.42648021832555055
320,0.995757074928133
321,0.9905981660614551
322,0.7295469502559879
323,0.9998403097438946
324,0.9846198332159942
325,0.877336463392772
326,0.9079259662702367
327,0.9832766249520091
328,0.9990131730969487
329,0.9986970219616087
330,0.9989219061673688
331,0.9997834621557574
332,0.9956349358587627
333,0.9979979492380717
334,0.9747434488542992
335,0.9985517806344938
336,0.9905307536624247
337,0.999637024332323
338,0.9875872914701496
339,0.9957179165655419
340,0.9988708876821896
341,0.9863795614389836
342,0.9940482223225218
343,0.9904218968257974
344,0.9994274720157521
345,0.9965563620466814
346,0.9978384431984798
347,0.9948375207999154
348,0.9978023331750854
349,0.9984000340036513
350,0.7951529451787914
351,0.9843212679542407
352,0.9979993016803639
353,0.9957493771708584
354,0.7251296740259785
355,0.9803000588780645
356,0.9984635546827036
357,0.9946327802337271
358,0.9995147586182614
359,0.991825382349393
360,0.557805985522065
361,0.9646720435038139
362,0.9654337626097916
363,0.9888210774784868
364,0.9184388772377104
365,0.9996005040850394
366,0.9994381777171355
367,0.9953503253020097
368,0.9996034980371666
369,0.9918848944184484
370,0.9967992253233117
371,0.9924313499355456
372,0.9994779869305902
373,0.7275383976245645
374,0.5665114299028969
375,0.9905420444879134
376,0.9993541499229984
377,0.8396966438500166
378,0.999132599949909
379,0.999663832818887
380,0.9618486187377284
381,0.9808165580810843
382,0.9971667687901122
383,0.9985854452540025
384,0.9785361408074332
385,0.9792036202253783
386,0.9948271380874488
387,0.7098631490981042
