id,ACTION
1,0.13818612021168503
2,0.9999993079388871
3,0.999995226218747
4,0.9999429748971248
5,0.9999999951718119
6,0.9999999137138483
7,0.9908320392421396
8,0.9999999871913238
9,0.8408802918869637
10,0.9997939126092903
11,0.9999363871028425
12,0.9969259283614865
13,0.9998506021646006
14,0.06838497063700905
15,0.9981523332494986
16,0.9999729567363891
17,0.07766519461523211
18,0.9699476580542254
19,0.9999999377299545
20,0.9999993530123661
21,0.9999903668263117
22,0.9998395009386244
23,0.9999527855821293
24,0.9992195381568455
25,0.999985359221531
26,0.9911527718161888
27,0.9999662968036963
28,0.9790855618369955
29,0.9999539940140462
30,0.9609887666301157
31,0.9999912472586583
32,0.9996438113499291
33,0.9997310523877238
34,0.9999912542089457
35,0.9999838520704856
36,0.9999986544437629
37,0.9997228903292344
38,0.9998256573320441
39,0.9972736739964208
40,0.98503304587515494
41,0.25127683062220346
42,0.999998110828517
43,0.9981295247678964
44,0.9999986323698488
45,0.9999981496807415
46,0.9915587528927984
47,0.9999999865423288
48,0.9994626699574821
49,0.9999999619802727
50,0.9999588061528306
51,0.9955042176033485
52,0.9999960109749055
53,0.9999172933400862
54,0.999999954950938
55,0.9999849144354849
56,0.9975091015804431
57,0.9999329637202435
58,0.999999813516749
59,0.9999486453119059
60,0.9999995269442716
61,0.9999966384689053
62,0.9998819869065098
63,0.9992807527391994
64,0.9999976921122189
65,0.9999509774327883
66,0.9999729388803995
67,0.9978797726125757
68,0.9999999768527249
69,0.9998574062713348
70,0.05157758921881102
71,0.9999281818235541
72,0.999998679438443
73,0.9999994336663646
74,0.9999950343990468
75,0.9999831216846025
76,0.9999949600902065
77,0.9999962037361058
78,0.9936017247030133
79,0.7901816103330223
80,0.9999525807107779
81,0.9999999676347345
82,0.9999778278669608
83,0.9998995549658622
84,0.9999989417958803
85,0.9998814845482984
86,0.8876440357363261
87,0.999837742490512
88,0.9999916871999286
89,0.9999954100688253
90,0.9173672306057565
91,0.999697663164886
92,0.9307482923894751
93,0.9999998424932669
94,0.9996167650069182
95,0.9999778440030693
96,0.9999590352438796
97,0.44494169470426564
98,0.9997862648165994
99,0.9999965530176732
100,0.9999995799898623
101,0.9987349804232372
102,0.9250059386512218
103,0.9999854892976734
104,0.9916606017684163
105,0.9172433723551976
106,0.9999967110784115
107,0.9999998371779512
108,0.9999273902665634
109,0.9999923536348322
110,0.9999334419919719
111,0.9132145894037552
112,0.9999754905839019
113,0.9961831297823864
114,0.999999400118538
115,0.9999846409355267
116,0.9998018037036693
117,0.9987119922478466
118,0.9999899883912028
119,0.9999999775807576
120,0.9999630958331717
121,0.9946256900929504
122,0.9999990447498405
123,0.9918798149563582
124,0.9999996245148233
125,0.9999690047752221
126,0.9664922164696117
127,0.5142249892109954
128,0.8318983639817001
129,0.9972011536955006
130,0.9993862808359482
131,0.9999996682860478
132,0.9999998263864506
133,0.9999574731199198
134,0.7913269289323922
135,0.9999996850681668
136,0.9998224645330648
137,0.9999966636492617
138,0.9984037422422846
139,0.99653606072941
140,0.9999999833933508
141,0.9988500029436288
142,0.9998344997552828
143,0.9999903008219253
144,0.9999970482139204
145,0.999999983836779
146,0.2644497091717525
147,0.04944262227444398
148,0.8379878718419945
149,0.999999990693823
150,0.999995093888995
151,0.9999998192307735
152,0.9777181089229504
153,0.9999851936766868
154,0.9995541562076703
155,0.9998542205271946
156,0.9983737802602907
157,0.9999508216006567
158,0.9999970555060657
159,0.999560074264979
160,0.9998776818831637
161,0.7260586536007436
162,0.9999993841511858
163,0.99999438569493
164,0.9999482834182617
165,0.9996567300196609
166,0.9999999984856567
167,0.9872942551763639
168,0.9999829340334947
169,0.9999846040640022
170,0.9999600306537537
171,0.9999982135215221
172,0.9999983089861693
173,0.9998484055307885
174,0.9999905435949377
175,0.9999983104105509
176,0.9999999726931036
177,0.9760090360060255
178,0.9999948965288848
179,0.9999831407601655
180,0.7790805934323128
181,0.66821073141964
182,0.9990829295096295
183,0.978041625608618
184,0.9998234488570437
185,0.999998022490049
186,0.9848440778049972
187,0.9999998189875282
188,0.9687318953179656
189,0.8755471182864063
190,0.999995990921816
191,0.9999999991130621
192,0.9997816235017665
193,0.9999999616316974
194,0.9999965754990854
195,0.9998262080682272
196,0.9999997672498915
197,0.999997048429386
198,0.999657874559935
199,0.9999994655893538
200,0.9050878318246249
201,0.9999950505009666
202,0.9999742462168556
203,0.9892792801727206
204,0.9982587176566128
205,0.9999984902705501
206,0.9999782367238834
207,0.9999964778384578
208,0.9999807733726984
209,0.05346923331750991
210,0.9962349123778612
211,0.9963106073814081
212,0.9995198523468606
213,0.9999999903199394
214,0.9998333405644908
215,0.9999827316355713
216,0.9969424750986305
217,0.9776269203620379
218,0.9999998097351808
219,0.9999967623097359
220,0.9891709025124329
221,0.019222915811509724
222,0.9999999925430315
223,0.9999997273290397
224,0.998917079622609
225,0.9973209356963021
226,0.9800095442655755
227,0.9798486048134519
228,0.9999828943873587
229,0.9999999953018357
230,0.9999776248100612
231,0.9999620482583773
232,0.9998109875726405
233,0.9996341139888936
234,0.43165742296929066
235,0.999443610938713
236,0.9925473305287957
237,0.9943327587053394
238,0.9991134924965078
239,0.9878916324031342
240,0.9999976891223616
241,0.99783426351688
242,0.01923449866861138
243,0.6297840149991283
244,0.99989415613486
245,0.9854013785237343
246,0.999989503988951
247,0.9998968556229827
248,0.9996620502924832
249,0.9996374005449642
250,0.9999972203421836
251,0.9999943475372969
252,0.9910540510182735
253,0.9999998072024919
254,0.9999998239721061
255,0.9999999838065823
256,0.9972184601234896
257,0.9999994027633893
258,0.9793359151124972
259,0.9863064584461826
260,0.9999998654842547
261,0.9999735954832665
262,0.9999750742958912
263,0.9999994213740033
264,0.9999998928563906
265,0.9999594314962076
266,0.9999820284778733
267,0.986951461951297
268,0.9999993490458433
269,0.9975886123653844
270,0.9999927809861324
271,0.9999590679078433
272,0.9999792453385951
273,0.9999772584131686
274,0.9609178652239821
275,0.9999993378334374
276,0.9999890527188428
277,0.9999935441038412
278,0.999999775691173
279,0.9974361724704212
280,0.9333482691417138
281,0.9999999995166842
282,0.9999995892197482
283,0.6056363726816729
284,0.9982204628783016
285,0.9999993414917474
286,0.9989685304686727
287,0.999999777348291
288,0.9999995267185611
289,0.9994745108458141
290,0.9999392971651
291,0.12745469081550814
292,0.9876993080356564
293,0.9999999084796484
294,0.9999808146127301
295,0.9999840534903648
296,0.8605559064301532
297,9.596617330124118e-5
298,0.9997533509399242
299,0.427628836503752
300,0.9999947932253191
301,0.8572840263442927
302,0.9999998815197613
303,0.7704594136349251
304,0.990010359599177
305,0.999994273225573
306,0.9999828249929558
307,0.9999020656045313
308,0.9999995124008242
309,0.888465216807242
310,0.9998588423975608
311,0.9999979579871172
312,0.997450327871748
313,0.999981287492013
314,0.9999507130551967
315,0.9999993231563613
316,0.9999994988830903
317,0.9139567965978259
318,0.9999623651376465
319,0.7536266724648688
320,0.9992183396344407
321,0.9999894214938426
322,0.7199392486076402
323,0.9999999957077648
324,0.9997141081767279
325,0.9986250683556994
326,0.9742084896632055
327,0.9995742783165288
328,0.9999969528990861
329,0.9999991706176126
330,0.999991733781114
331,0.9999997965294914
332,0.9998915106735741
333,0.9994138769835488
334,0.8450382548886078
335,0.9999954271075311
336,0.9986015433627777
337,0.9999886566231876
338,0.9999921675514499
339,0.9999449448390706
340,0.9999733732440995
341,0.9999703844883557
342,0.9996446034734711
343,0.9887188899645863
344,0.9999999099050921
345,0.9999996606796874
346,0.9999844352316833
347,0.999885384596125
348,0.9986383250317056
349,0.9999994030178796
350,0.9998576565091729
351,0.9291711715700832
