id,ACTION
1,0.8875162698412702
2,0.9988333333333334
3,1
4,1
5,1
6,0.9989777777777776
7,0.898036507936508
8,0.9996
9,0.9606075396825398
10,1
11,0.9904928571428572
12,0.9925059523809524
13,0.9995
14,0.4910345238095243
15,0.9985777777777778
16,0.9984722222222223
17,0.3607892857142859
18,0.961584126984127
19,0.998875
20,1
21,1
22,0.9822194444444444
23,0.9994027777777779
24,0.9939682539682538
25,0.999
26,0.9793591269841271
27,1
28,0.9825134920634919
29,0.999
30,0.9229309523809522
31,0.9986666666666666
32,0.99975
33,0.9977777777777779
34,0.996
35,0.9999
36,0.996388888888889
37,0.9973321428571428
38,0.9994444444444445
39,0.99875
40,0.9692424603174604
41,0.7051083333333337
42,0.9947777777777779
43,0.9946305555555557
44,0.9982638888888888
45,1
46,0.9983388888888889
47,0.9995
48,0.9997999999999999
49,1
50,0.99315
51,0.9041817460317465
52,1
53,0.9974277777777778
54,0.9954583333333333
55,0.9986349206349207
56,0.9970944444444444
57,0.9976833333333333
58,1
59,1
60,1
61,1
62,0.9847099206349206
63,0.9986849206349206
64,1
65,1
66,0.9980075396825395
67,0.9977999999999999
68,1
69,0.9942833333333333
70,0.734063095238095
71,1
72,1
73,0.999
74,0.999125
75,1
76,0.9941202380952381
77,1
78,0.9889444444444446
79,0.8123130952380956
80,0.999875
81,0.9966666666666666
82,1
83,0.9998888888888889
84,1
85,0.9983888888888889
86,0.9938869047619047
87,0.9969
88,0.999
89,0.9966607142857143
90,0.970428174603175
91,0.997
92,0.3872500000000002
93,0.999
94,0.9957698412698412
95,0.9998888888888889
96,0.9956448412698413
97,0.7839543650793646
98,0.9991666666666668
99,0.9985714285714286
100,1
101,0.9990349206349206
102,0.9906515873015871
103,1
104,0.9980031746031746
105,0.9208083333333331
106,0.9976
107,0.999
108,0.997
109,0.9985416666666668
110,0.9993
111,0.9637519841269842
112,1
113,0.9966999999999999
114,0.9987777777777779
115,0.9987222222222223
116,0.98073373015873
117,0.971247222222222
118,0.9952055555555556
119,0.9998571428571429
120,0.999
121,0.9759436507936508
122,1
123,0.9556841269841272
124,1
125,0.9983166666666666
126,0.8645710317460312
127,0.9679880952380953
128,0.8673857142857136
129,0.9967626984126984
130,1
131,1
132,0.9998333333333332
133,0.999
134,0.877164682539682
135,1
136,0.997
137,0.999
138,0.993250396825397
139,0.9973833333333333
140,0.9997999999999999
141,0.9306380952380952
142,0.9958785714285714
143,1
144,0.9991
145,0.9990285714285715
146,0.9433226190476188
147,0.7406138888888883
148,0.8725365079365079
149,1
150,1
151,0.9997999999999999
152,0.7584206349206353
153,1
154,0.9946888888888888
155,0.9984166666666666
156,1
157,0.9971222222222222
